Unnamed: 0,title,subheading,location,transliteration,translation,arabic_verse_part,arabic_word
113.0,إِبْرَاهِيم,Proper noun - Ibrahim,(37:83:4),la-ib'rāhīma,(was) surely Ibrahim,وَإِنَّ مِنْ شِيعَتِهِ لَإِبْرَاهِيمَ,لَإِبْرَاهِيمَ
114.0,إِبْرَاهِيم,Proper noun - Ibrahim,(37:104:3),yāib'rāhīmu,O Ibrahim,وَنَادَيْنَاهُ أَنْ يَا إِبْرَاهِيمُ,يَا إِبْرَاهِيمُ
115.0,إِبْرَاهِيم,Proper noun - Ibrahim,(37:109:3),ib'rāhīma,Ibrahim,سَلَامٌ عَلَىٰ إِبْرَاهِيمَ,إِبْرَاهِيمَ
116.0,إِبْرَاهِيم,Proper noun - Ibrahim,(38:45:3),ib'rāhīma,Ibrahim,وَاذْكُرْ عِبَادَنَا إِبْرَاهِيمَ وَإِسْحَاقَ وَيَعْقُوبَ أُولِي الْأَيْدِي,إِبْرَاهِيمَ
117.0,إِبْرَاهِيم,Proper noun - Ibrahim,(42:13:15),ib'rāhīma,Ibrahim,وَمَا وَصَّيْنَا بِهِ إِبْرَاهِيمَ وَمُوسَىٰ وَعِيسَىٰ أَنْ أَقِيمُوا الدِّينَ,إِبْرَاهِيمَ
118.0,إِبْرَاهِيم,Proper noun - Ibrahim,(43:26:3),ib'rāhīmu,Ibrahim Said,وَإِذْ قَالَ إِبْرَاهِيمُ لِأَبِيهِ وَقَوْمِهِ إِنَّنِي بَرَاءٌ مِمَّا تَعْبُدُونَ,إِبْرَاهِيمُ
119.0,إِبْرَاهِيم,Proper noun - Ibrahim,(51:24:5),ib'rāhīma,(of) Ibrahim,هَلْ أَتَاكَ حَدِيثُ ضَيْفِ إِبْرَاهِيمَ الْمُكْرَمِينَ,إِبْرَاهِيمَ
120.0,إِبْرَاهِيم,Proper noun - Ibrahim,(53:37:1),wa-ib'rāhīma,And Ibrahim,وَإِبْرَاهِيمَ الَّذِي وَفَّىٰ,وَإِبْرَاهِيمَ
121.0,إِبْرَاهِيم,Proper noun - Ibrahim,(57:26:4),wa-ib'rāhīma,and Ibrahim,وَلَقَدْ أَرْسَلْنَا نُوحًا وَإِبْرَاهِيمَ وَجَعَلْنَا فِي ذُرِّيَّتِهِمَا النُّبُوَّةَ,وَإِبْرَاهِيمَ
122.0,إِبْرَاهِيم,Proper noun - Ibrahim,(60:4:7),ib'rāhīma,Ibrahim,قَدْ كَانَتْ لَكُمْ أُسْوَةٌ حَسَنَةٌ فِي إِبْرَاهِيمَ وَالَّذِينَ مَعَهُ,إِبْرَاهِيمَ
123.0,إِبْرَاهِيم,Proper noun - Ibrahim,(60:4:35),ib'rāhīma,(of) Ibrahim,إِلَّا قَوْلَ إِبْرَاهِيمَ لِأَبِيهِ لَأَسْتَغْفِرَنَّ لَكَ,إِبْرَاهِيمَ
124.0,إِبْرَاهِيم,Proper noun - Ibrahim,(87:19:2),ib'rāhīma,(of) Ibrahim,صُحُفِ إِبْرَاهِيمَ وَمُوسَىٰ,إِبْرَاهِيمَ
125.0,أ ب ق,"Verb (form I) - to run away, to flee",(37:140:2),abaqa,he ran away,إِذْ أَبَقَ إِلَى الْفُلْكِ الْمَشْحُونِ,أَبَقَ
126.0,أ ب ل,Adjective - flocks,(105:3:4),abābīla,(in) flocks,وَأَرْسَلَ عَلَيْهِمْ طَيْرًا أَبَابِيلَ,أَبَابِيلَ
127.0,أ ب ل,Noun - camels,(6:144:2),l-ibili,the camels,وَمِنَ الْإِبِلِ اثْنَيْنِ وَمِنَ الْبَقَرِ اثْنَيْنِ,الْإِبِلِ
128.0,أ ب ل,Noun - camels,(88:17:4),l-ibili,the camels,أَفَلَا يَنْظُرُونَ إِلَى الْإِبِلِ كَيْفَ خُلِقَتْ,الْإِبِلِ
129.0,إِبْلِيس,Proper noun - Iblis,(2:34:8),ib'līsa,Iblis,وَإِذْ قُلْنَا لِلْمَلَائِكَةِ اسْجُدُوا لِآدَمَ فَسَجَدُوا إِلَّا إِبْلِيسَ أَبَىٰ,إِبْلِيسَ
130.0,إِبْلِيس,Proper noun - Iblis,(7:11:12),ib'līsa,Iblis,ثُمَّ قُلْنَا لِلْمَلَائِكَةِ اسْجُدُوا لِآدَمَ فَسَجَدُوا إِلَّا إِبْلِيسَ,إِبْلِيسَ
131.0,إِبْلِيس,Proper noun - Iblis,(15:31:2),ib'līsa,Iblis,إِلَّا إِبْلِيسَ أَبَىٰ أَنْ يَكُونَ مَعَ السَّاجِدِينَ,إِبْلِيسَ
132.0,إِبْلِيس,Proper noun - Iblis,(15:32:2),yāib'līsu,O Iblis,قَالَ يَا إِبْلِيسُ مَا لَكَ أَلَّا تَكُونَ مَعَ السَّاجِدِينَ,يَا إِبْلِيسُ
133.0,إِبْلِيس,Proper noun - Iblis,(17:61:8),ib'līsa,Iblis,وَإِذْ قُلْنَا لِلْمَلَائِكَةِ اسْجُدُوا لِآدَمَ فَسَجَدُوا إِلَّا إِبْلِيسَ,إِبْلِيسَ
134.0,إِبْلِيس,Proper noun - Iblis,(18:50:8),ib'līsa,Iblis,وَإِذْ قُلْنَا لِلْمَلَائِكَةِ اسْجُدُوا لِآدَمَ فَسَجَدُوا إِلَّا إِبْلِيسَ,إِبْلِيسَ
135.0,إِبْلِيس,Proper noun - Iblis,(20:116:8),ib'līsa,Iblis,وَإِذْ قُلْنَا لِلْمَلَائِكَةِ اسْجُدُوا لِآدَمَ فَسَجَدُوا إِلَّا إِبْلِيسَ أَبَىٰ,إِبْلِيسَ
136.0,إِبْلِيس,Proper noun - Iblis,(26:95:2),ib'līsa,(of) Iblis,وَجُنُودُ إِبْلِيسَ أَجْمَعُونَ,إِبْلِيسَ
137.0,إِبْلِيس,Proper noun - Iblis,(34:20:4),ib'līsu,Iblis,وَلَقَدْ صَدَّقَ عَلَيْهِمْ إِبْلِيسُ ظَنَّهُ فَاتَّبَعُوهُ إِلَّا فَرِيقًا مِنَ الْمُؤْمِنِينَ,إِبْلِيسُ
138.0,إِبْلِيس,Proper noun - Iblis,(38:74:2),ib'līsa,Iblis,إِلَّا إِبْلِيسَ اسْتَكْبَرَ وَكَانَ مِنَ الْكَافِرِينَ,إِبْلِيسَ
139.0,إِبْلِيس,Proper noun - Iblis,(38:75:2),yāib'līsu,O Iblis,قَالَ يَا إِبْلِيسُ مَا مَنَعَكَ أَنْ تَسْجُدَ لِمَا خَلَقْتُ بِيَدَيَّ,يَا إِبْلِيسُ
140.0,أ ب و,"Noun - forefathers, fathers, parents",(2:133:19),ābāika,(of) your forefathers,قَالُوا نَعْبُدُ إِلَٰهَكَ وَإِلَٰهَ آبَائِكَ إِبْرَاهِيمَ وَإِسْمَاعِيلَ,آبَائِكَ
141.0,أ ب و,"Noun - forefathers, fathers, parents",(2:170:14),ābāanā,our forefathers (following),قَالُوا بَلْ نَتَّبِعُ مَا أَلْفَيْنَا عَلَيْهِ آبَاءَنَا,آبَاءَنَا
142.0,أ ب و,"Noun - forefathers, fathers, parents",(2:170:17),ābāuhum,their forefathers,أَوَلَوْ كَانَ آبَاؤُهُمْ لَا يَعْقِلُونَ شَيْئًا وَلَا يَهْتَدُونَ,آبَاؤُهُمْ
143.0,أ ب و,"Noun - forefathers, fathers, parents",(2:200:7),ābāakum,your forefathers,فَاذْكُرُوا اللَّهَ كَذِكْرِكُمْ آبَاءَكُمْ أَوْ أَشَدَّ ذِكْرًا,آبَاءَكُمْ
144.0,أ ب و,"Noun - forefathers, fathers, parents",(4:11:56),ābāukum,Your parents,آبَاؤُكُمْ وَأَبْنَاؤُكُمْ لَا تَدْرُونَ أَيُّهُمْ أَقْرَبُ لَكُمْ نَفْعًا,آبَاؤُكُمْ
145.0,أ ب و,"Noun - forefathers, fathers, parents",(4:22:5),ābāukum,your fathers,وَلَا تَنْكِحُوا مَا نَكَحَ آبَاؤُكُمْ مِنَ النِّسَاءِ إِلَّا مَا قَدْ سَلَفَ,آبَاؤُكُمْ
146.0,أ ب و,"Noun - forefathers, fathers, parents",(5:104:16),ābāanā,our forefathers,قَالُوا حَسْبُنَا مَا وَجَدْنَا عَلَيْهِ آبَاءَنَا,آبَاءَنَا
147.0,أ ب و,"Noun - forefathers, fathers, parents",(5:104:19),ābāuhum,their forefathers,أَوَلَوْ كَانَ آبَاؤُهُمْ لَا يَعْلَمُونَ شَيْئًا وَلَا يَهْتَدُونَ,آبَاؤُهُمْ
148.0,أ ب و,"Noun - forefathers, fathers, parents",(6:87:2),ābāihim,their fathers,وَمِنْ آبَائِهِمْ وَذُرِّيَّاتِهِمْ وَإِخْوَانِهِمْ وَاجْتَبَيْنَاهُمْ,آبَائِهِمْ
149.0,أ ب و,"Noun - forefathers, fathers, parents",(6:91:37),ābāukum,your forefathers,وَعُلِّمْتُمْ مَا لَمْ تَعْلَمُوا أَنْتُمْ وَلَا آبَاؤُكُمْ,آبَاؤُكُمْ
150.0,أ ب و,"Noun - forefathers, fathers, parents",(6:148:10),ābāunā,our forefathers,سَيَقُولُ الَّذِينَ أَشْرَكُوا لَوْ شَاءَ اللَّهُ مَا أَشْرَكْنَا وَلَا آبَاؤُنَا,آبَاؤُنَا
151.0,أ ب و,"Noun - forefathers, fathers, parents",(7:28:7),ābāanā,our forefathers,وَإِذَا فَعَلُوا فَاحِشَةً قَالُوا وَجَدْنَا عَلَيْهَا آبَاءَنَا,آبَاءَنَا
152.0,أ ب و,"Noun - forefathers, fathers, parents",(7:70:10),ābāunā,our forefathers,أَجِئْتَنَا لِنَعْبُدَ اللَّهَ وَحْدَهُ وَنَذَرَ مَا كَانَ يَعْبُدُ آبَاؤُنَا,آبَاؤُنَا
153.0,أ ب و,"Noun - forefathers, fathers, parents",(7:71:14),waābāukum,and your forefathers,أَتُجَادِلُونَنِي فِي أَسْمَاءٍ سَمَّيْتُمُوهَا أَنْتُمْ وَآبَاؤُكُمْ,وَآبَاؤُكُمْ
154.0,أ ب و,"Noun - forefathers, fathers, parents",(7:95:11),ābāanā,our forefathers,حَتَّىٰ عَفَوْا وَقَالُوا قَدْ مَسَّ آبَاءَنَا الضَّرَّاءُ وَالسَّرَّاءُ,آبَاءَنَا
155.0,أ ب و,"Noun - forefathers, fathers, parents",(7:173:5),ābāunā,(by) our forefathers,أَوْ تَقُولُوا إِنَّمَا أَشْرَكَ آبَاؤُنَا مِنْ قَبْلُ وَكُنَّا ذُرِّيَّةً مِنْ بَعْدِهِمْ,آبَاؤُنَا
156.0,أ ب و,"Noun - forefathers, fathers, parents",(9:23:6),ābāakum,your fathers,يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَتَّخِذُوا آبَاءَكُمْ وَإِخْوَانَكُمْ أَوْلِيَاءَ,آبَاءَكُمْ
157.0,أ ب و,"Noun - forefathers, fathers, parents",(9:24:4),ābāukum,your fathers,قُلْ إِنْ كَانَ آبَاؤُكُمْ وَأَبْنَاؤُكُمْ وَإِخْوَانُكُمْ,آبَاؤُكُمْ
158.0,أ ب و,"Noun - forefathers, fathers, parents",(10:78:7),ābāanā,our forefathers,قَالُوا أَجِئْتَنَا لِتَلْفِتَنَا عَمَّا وَجَدْنَا عَلَيْهِ آبَاءَنَا,آبَاءَنَا
159.0,أ ب و,"Noun - forefathers, fathers, parents",(11:62:14),ābāunā,our forefathers worshipped,أَتَنْهَانَا أَنْ نَعْبُدَ مَا يَعْبُدُ آبَاؤُنَا,آبَاؤُنَا
160.0,أ ب و,"Noun - forefathers, fathers, parents",(11:87:9),ābāunā,our forefathers,أَصَلَاتُكَ تَأْمُرُكَ أَنْ نَتْرُكَ مَا يَعْبُدُ آبَاؤُنَا,آبَاؤُنَا
161.0,أ ب و,"Noun - forefathers, fathers, parents",(11:109:13),ābāuhum,their forefathers,مَا يَعْبُدُونَ إِلَّا كَمَا يَعْبُدُ آبَاؤُهُمْ مِنْ قَبْلُ,آبَاؤُهُمْ
162.0,أ ب و,"Noun - forefathers, fathers, parents",(12:38:3),ābāī,(of) my forefathers,وَاتَّبَعْتُ مِلَّةَ آبَائِي إِبْرَاهِيمَ وَإِسْحَاقَ وَيَعْقُوبَ,آبَائِي
163.0,أ ب و,"Noun - forefathers, fathers, parents",(12:40:9),waābāukum,and your forefathers,مَا تَعْبُدُونَ مِنْ دُونِهِ إِلَّا أَسْمَاءً سَمَّيْتُمُوهَا أَنْتُمْ وَآبَاؤُكُمْ,وَآبَاؤُكُمْ
164.0,أ ب و,"Noun - forefathers, fathers, parents",(13:23:7),ābāihim,their fathers,جَنَّاتُ عَدْنٍ يَدْخُلُونَهَا وَمَنْ صَلَحَ مِنْ آبَائِهِمْ,آبَائِهِمْ
165.0,أ ب و,"Noun - forefathers, fathers, parents",(14:10:30),ābāunā,our forefathers,تُرِيدُونَ أَنْ تَصُدُّونَا عَمَّا كَانَ يَعْبُدُ آبَاؤُنَا,آبَاؤُنَا
166.0,أ ب و,"Noun - forefathers, fathers, parents",(16:35:15),ābāunā,our forefathers,مَا عَبَدْنَا مِنْ دُونِهِ مِنْ شَيْءٍ نَحْنُ وَلَا آبَاؤُنَا,آبَاؤُنَا
167.0,أ ب و,"Noun - forefathers, fathers, parents",(18:5:7),liābāihim,their forefathers,مَا لَهُمْ بِهِ مِنْ عِلْمٍ وَلَا لِآبَائِهِمْ كَبُرَتْ كَلِمَةً تَخْرُجُ مِنْ أَفْوَاهِهِمْ,لِآبَائِهِمْ
168.0,أ ب و,"Noun - forefathers, fathers, parents",(21:44:4),waābāahum,and their fathers,بَلْ مَتَّعْنَا هَٰؤُلَاءِ وَآبَاءَهُمْ حَتَّىٰ طَالَ عَلَيْهِمُ الْعُمُرُ,وَآبَاءَهُمْ
169.0,أ ب و,"Noun - forefathers, fathers, parents",(21:53:3),ābāanā,our forefathers,قَالُوا وَجَدْنَا آبَاءَنَا لَهَا عَابِدِينَ,آبَاءَنَا
170.0,أ ب و,"Noun - forefathers, fathers, parents",(21:54:5),waābāukum,and your forefathers,قَالَ لَقَدْ كُنْتُمْ أَنْتُمْ وَآبَاؤُكُمْ فِي ضَلَالٍ مُبِينٍ,وَآبَاؤُكُمْ
171.0,أ ب و,"Noun - forefathers, fathers, parents",(23:24:25),ābāinā,our forefathers,وَلَوْ شَاءَ اللَّهُ لَأَنْزَلَ مَلَائِكَةً مَا سَمِعْنَا بِهَٰذَا فِي آبَائِنَا الْأَوَّلِينَ,آبَائِنَا
172.0,أ ب و,"Noun - forefathers, fathers, parents",(23:68:9),ābāahumu,(to) their forefathers,أَمْ جَاءَهُمْ مَا لَمْ يَأْتِ آبَاءَهُمُ الْأَوَّلِينَ,آبَاءَهُمُ
173.0,أ ب و,"Noun - forefathers, fathers, parents",(23:83:4),waābāunā,and our forefathers,لَقَدْ وُعِدْنَا نَحْنُ وَآبَاؤُنَا هَٰذَا مِنْ قَبْلُ,وَآبَاؤُنَا
174.0,أ ب و,"Noun - forefathers, fathers, parents",(24:31:25),ābāihinna,their fathers,وَلَا يُبْدِينَ زِينَتَهُنَّ إِلَّا لِبُعُولَتِهِنَّ أَوْ آبَائِهِنَّ,آبَائِهِنَّ
175.0,أ ب و,"Noun - forefathers, fathers, parents",(24:31:27),ābāi,fathers,وَلَا يُبْدِينَ زِينَتَهُنَّ إِلَّا لِبُعُولَتِهِنَّ أَوْ آبَائِهِنَّ أَوْ آبَاءِ بُعُولَتِهِنَّ,آبَاءِ
176.0,أ ب و,"Noun - forefathers, fathers, parents",(24:61:22),ābāikum,(of) your fathers,وَلَا عَلَىٰ أَنْفُسِكُمْ أَنْ تَأْكُلُوا مِنْ بُيُوتِكُمْ أَوْ بُيُوتِ آبَائِكُمْ,آبَائِكُمْ
177.0,أ ب و,"Noun - forefathers, fathers, parents",(25:18:15),waābāahum,and their forefathers,وَلَٰكِنْ مَتَّعْتَهُمْ وَآبَاءَهُمْ حَتَّىٰ نَسُوا الذِّكْرَ,وَآبَاءَهُمْ
178.0,أ ب و,"Noun - forefathers, fathers, parents",(26:26:4),ābāikumu,(of) your forefathers,قَالَ رَبُّكُمْ وَرَبُّ آبَائِكُمُ الْأَوَّلِينَ,آبَائِكُمُ
179.0,أ ب و,"Noun - forefathers, fathers, parents",(26:74:4),ābāanā,our forefathers,بَلْ وَجَدْنَا آبَاءَنَا كَذَٰلِكَ يَفْعَلُونَ,آبَاءَنَا
180.0,أ ب و,"Noun - forefathers, fathers, parents",(26:76:2),waābāukumu,and your forefathers,أَنْتُمْ وَآبَاؤُكُمُ الْأَقْدَمُونَ,وَآبَاؤُكُمُ
181.0,أ ب و,"Noun - forefathers, fathers, parents",(27:67:7),waābāunā,and our forefathers,أَإِذَا كُنَّا تُرَابًا وَآبَاؤُنَا أَئِنَّا لَمُخْرَجُونَ,وَآبَاؤُنَا
182.0,أ ب و,"Noun - forefathers, fathers, parents",(27:68:5),waābāunā,and our forefathers,لَقَدْ وُعِدْنَا هَٰذَا نَحْنُ وَآبَاؤُنَا مِنْ قَبْلُ,وَآبَاؤُنَا
183.0,أ ب و,"Noun - forefathers, fathers, parents",(28:36:16),ābāinā,our forefathers,مَا هَٰذَا إِلَّا سِحْرٌ مُفْتَرًى وَمَا سَمِعْنَا بِهَٰذَا فِي آبَائِنَا الْأَوَّلِينَ,آبَائِنَا
184.0,أ ب و,"Noun - forefathers, fathers, parents",(31:21:14),ābāanā,our forefathers,قَالُوا بَلْ نَتَّبِعُ مَا وَجَدْنَا عَلَيْهِ آبَاءَنَا,آبَاءَنَا
185.0,أ ب و,"Noun - forefathers, fathers, parents",(33:5:2),liābāihim,by their fathers,ادْعُوهُمْ لِآبَائِهِمْ هُوَ أَقْسَطُ عِنْدَ اللَّهِ,لِآبَائِهِمْ
186.0,أ ب و,"Noun - forefathers, fathers, parents",(33:5:10),ābāahum,their fathers,فَإِنْ لَمْ تَعْلَمُوا آبَاءَهُمْ فَإِخْوَانُكُمْ فِي الدِّينِ,آبَاءَهُمْ
187.0,أ ب و,"Noun - forefathers, fathers, parents",(33:55:5),ābāihinna,their fathers,لَا جُنَاحَ عَلَيْهِنَّ فِي آبَائِهِنَّ وَلَا أَبْنَائِهِنَّ,آبَائِهِنَّ
188.0,أ ب و,"Noun - forefathers, fathers, parents",(34:43:17),ābāukum,your forefathers,إِلَّا رَجُلٌ يُرِيدُ أَنْ يَصُدَّكُمْ عَمَّا كَانَ يَعْبُدُ آبَاؤُكُمْ,آبَاؤُكُمْ
189.0,أ ب و,"Noun - forefathers, fathers, parents",(36:6:5),ābāuhum,their forefathers,لِتُنْذِرَ قَوْمًا مَا أُنْذِرَ آبَاؤُهُمْ فَهُمْ غَافِلُونَ,آبَاؤُهُمْ
190.0,أ ب و,"Noun - forefathers, fathers, parents",(37:17:1),awaābāunā,Or our fathers,أَوَآبَاؤُنَا الْأَوَّلُونَ,أَوَآبَاؤُنَا
191.0,أ ب و,"Noun - forefathers, fathers, parents",(37:69:3),ābāahum,their fathers,إِنَّهُمْ أَلْفَوْا آبَاءَهُمْ ضَالِّينَ,آبَاءَهُمْ
192.0,أ ب و,"Noun - forefathers, fathers, parents",(37:126:4),ābāikumu,(of) your forefathers,اللَّهَ رَبَّكُمْ وَرَبَّ آبَائِكُمُ الْأَوَّلِينَ,آبَائِكُمُ
193.0,أ ب و,"Noun - forefathers, fathers, parents",(40:8:10),ābāihim,their fathers,وَأَدْخِلْهُمْ جَنَّاتِ عَدْنٍ الَّتِي وَعَدْتَهُمْ وَمَنْ صَلَحَ مِنْ آبَائِهِمْ,آبَائِهِمْ
194.0,أ ب و,"Noun - forefathers, fathers, parents",(43:22:5),ābāanā,our forefathers,إِنَّا وَجَدْنَا آبَاءَنَا عَلَىٰ أُمَّةٍ وَإِنَّا عَلَىٰ آثَارِهِمْ مُهْتَدُونَ,آبَاءَنَا
195.0,أ ب و,"Noun - forefathers, fathers, parents",(43:23:15),ābāanā,our forefathers,إِنَّا وَجَدْنَا آبَاءَنَا عَلَىٰ أُمَّةٍ وَإِنَّا عَلَىٰ آثَارِهِمْ مُقْتَدُونَ,آبَاءَنَا
196.0,أ ب و,"Noun - forefathers, fathers, parents",(43:24:8),ābāakum,your forefathers,أَوَلَوْ جِئْتُكُمْ بِأَهْدَىٰ مِمَّا وَجَدْتُمْ عَلَيْهِ آبَاءَكُمْ,آبَاءَكُمْ
197.0,أ ب و,"Noun - forefathers, fathers, parents",(43:29:4),waābāahum,and their forefathers,بَلْ مَتَّعْتُ هَٰؤُلَاءِ وَآبَاءَهُمْ حَتَّىٰ جَاءَهُمُ الْحَقُّ,وَآبَاءَهُمْ
198.0,أ ب و,"Noun - forefathers, fathers, parents",(44:8:9),ābāikumu,(of) your fathers,لَا إِلَٰهَ إِلَّا هُوَ يُحْيِي وَيُمِيتُ رَبُّكُمْ وَرَبُّ آبَائِكُمُ الْأَوَّلِينَ,آبَائِكُمُ
